slide	subclass	layer	true_file_count	random_sample_n	true_region_num	region_num_p_one_sided_true_gt	region_num_p_one_sided_true_lt	region_num_p_two_sided	true_glut_num	glut_num_p_one_sided_true_gt	glut_num_p_one_sided_true_lt	glut_num_p_two_sided	true_gaba_num	gaba_num_p_one_sided_true_gt	gaba_num_p_one_sided_true_lt	gaba_num_p_two_sided	true_ei_ratio	ei_ratio_p_one_sided_true_gt	ei_ratio_p_one_sided_true_lt	ei_ratio_p_two_sided
C57BL6J-1.059	002 IT EP-CLA Glut	layer 6a	1	472	1.000000	1	0.520085	0.606765	79.000000	0.509514	0.494715	0.953488	11.000000	0.488372	0.541226	1	7.181818	0.533333	0.468817	0.716129
C57BL6J-1.059	004 L6 IT CTX Glut	layer 5	1	499	1.000000	1	0.036	0.056	137.000000	0.002	1	0.002	33.000000	0.004	0.998	0.004	4.151515	0.106426	0.895582	0.180723
C57BL6J-1.059	004 L6 IT CTX Glut	layer 6a	1	500	3.000000	0.862275	0.46507	0.658683	159.000000	0.0359281	0.966068	0.0359281	20.000000	0.0399202	0.966068	0.0399202	7.896825	0.499002	0.502994	0.864271
C57BL6J-1.059	004 L6 IT CTX Glut	layer 6b	1	424	1.000000	1	0.654118	1	12.000000	0.12	0.92	0.12	0.000000	1	0.724706	0.988235	nan			
C57BL6J-1.059	005 L5 IT CTX Glut	layer 2/3	1	474	1.000000	1	1	1	91.000000	0.665263	0.347368	0.730526	15.000000	0.341053	0.736842	0.717895	6.066667	0.882105	0.12	0.227368
C57BL6J-1.059	005 L5 IT CTX Glut	layer 5	1	500	5.000000	0.329341	0.9002	0.650699	56.000000	0.115768	0.892216	0.185629	14.000000	0.235529	0.776447	0.532934	3.858003	0.233533	0.768463	0.51497
C57BL6J-1.059	005 L5 IT CTX Glut	layer 6a	1	500	1.000000	1	0.0538922	0.0538922	306.000000	0.00199601	1	0.00199601	40.000000	0.00199601	1	0.00199601	7.650000	0.440882	0.561122	0.92986
C57BL6J-1.059	006 L4/5 IT CTX Glut	layer 2/3	1	500	3.000000	0.99002	0.0738523	0.127745	268.000000	0.00199601	1	0.00199601	33.333333	0.00399202	0.998004	0.00399202	7.560306	0.936128	0.0658683	0.171657
C57BL6J-1.059	006 L4/5 IT CTX Glut	layer 4	1	500	3.000000	0.62475	0.786427	1	149.666667	0.0459082	0.956088	0.0459082	11.666667	0.0838323	0.918164	0.107784	15.418972	0.146293	0.855711	0.322645
C57BL6J-1.059	006 L4/5 IT CTX Glut	layer 5	1	500	5.000000	0.353293	0.892216	0.670659	46.000000	0.263473	0.746507	0.628743	16.600000	0.131737	0.870259	0.245509	2.930768	0.89022	0.111776	0.237525
C57BL6J-1.059	006 L4/5 IT CTX Glut	layer 6a	1	454	1.000000	1	0.606593	1	126.000000	0.186813	0.81978	0.265934	14.000000	0.298901	0.727473	0.720879	9.000000	0.31236	0.694382	0.880899
C57BL6J-1.059	007 L2/3 IT CTX Glut	layer 1	1	500	3.000000	0.99002	0.0678643	0.0838323	68.333333	0.00199601	1	0.00199601	11.333333	0.00199601	1	0.00199601	8.217241	0.441118	0.560878	0.864271
C57BL6J-1.059	007 L2/3 IT CTX Glut	layer 2/3	1	500	6.000000	0.556886	0.704591	1	138.000000	0.0359281	0.966068	0.0359281	15.500000	0.0239521	0.98004	0.0239521	9.229996	0.872255	0.129741	0.279441
C57BL6J-1.059	007 L2/3 IT CTX Glut	layer 4	1	408	1.000000	1	1	1	57.000000	0.127139	0.887531	0.242054	9.000000	0.0929095	0.958435	0.127139	6.333333	0.767089	0.235443	0.389873
C57BL6J-1.059	007 L2/3 IT CTX Glut	layer 5	1	496	1.000000	1	0.245473	0.303823	67.000000	0.0523139	0.949698	0.0523139	8.000000	0.623742	0.416499	0.708249	8.375000	0.00408163	0.997959	0.00408163
C57BL6J-1.059	009 L2/3 IT PIR-ENTl Glut	layer 2/3	1	474	1.000000	1	1	1	52.000000	0.974737	0.0336842	0.0442105	4.000000	0.981053	0.0357895	0.0926316	13.000000	0.111579	0.892632	0.189474
C57BL6J-1.059	022 L5 ET CTX Glut	layer 5	1	500	5.000000	0.299401	0.928144	0.371257	41.000000	0.391218	0.616766	0.92016	14.400000	0.235529	0.766467	0.528942	2.879412	0.894212	0.107784	0.219561
C57BL6J-1.059	022 L5 ET CTX Glut	layer 6a	1	494	2.000000	0.822222	0.591919	1	41.000000	0.757576	0.244444	0.436364	8.500000	0.478788	0.531313	0.878788	5.385714	0.904082	0.0979592	0.202041
C57BL6J-1.059	025 CA2-FC-IG Glut	layer 1	1	481	1.000000	1	0.348548	0.483402	6.000000	0.701245	0.371369	0.572614	1.000000	0.713693	0.462656	0.686722	6.000000	0.469194	0.56872	0.888626
C57BL6J-1.059	025 CA2-FC-IG Glut	layer 2/3	1	497	1.000000	1	0.2249	0.279116	34.000000	0.791165	0.214859	0.399598	4.000000	0.791165	0.238956	0.437751	8.500000	0.465587	0.552632	0.860324
C57BL6J-1.059	028 L6b/CT ENT Glut	layer 6a	1	422	1.000000	1	1	1	89.000000	0.20331	0.808511	0.413712	10.000000	0.555556	0.560284	1	8.900000	0.241135	0.761229	0.754137
C57BL6J-1.059	029 L6b CTX Glut	layer 5	1	458	1.000000	1	1	1	42.000000	0.529412	0.496732	0.969499	24.000000	0.0348584	0.982571	0.0479303	1.750000	0.960784	0.0457516	0.137255
C57BL6J-1.059	029 L6b CTX Glut	layer 6a	1	481	1.000000	1	0.493776	0.572614	141.000000	0.1639	0.844398	0.387967	24.000000	0.0809129	0.929461	0.0809129	5.875000	0.84	0.162105	0.292632
C57BL6J-1.059	029 L6b CTX Glut	layer 6b	1	478	2.000000	0.592902	0.878914	1	5.500000	0.63048	0.407098	0.670146	0.500000	0.210856	0.897704	0.210856	9.000000	0.790698	0.263566	0.48062
C57BL6J-1.059	030 L6 CT CTX Glut	layer 5	1	500	3.000000	0.632735	0.728543	1	39.666667	0.245509	0.756487	0.582834	12.666667	0.255489	0.746507	0.606786	2.668582	0.823647	0.178357	0.334669
C57BL6J-1.059	030 L6 CT CTX Glut	layer 6a	1	500	3.000000	0.948104	0.253493	0.379242	140.000000	0.0698603	0.932136	0.0758483	17.000000	0.0718563	0.94012	0.0778443	8.240887	0.716567	0.285429	0.526946
C57BL6J-1.059	030 L6 CT CTX Glut	layer 6b	1	429	2.000000	0.306977	0.986047	0.306977	4.000000	0.806977	0.272093	0.462791	0.000000	1	0.781395	0.997674	nan			
C57BL6J-1.059	031 CT SUB Glut	layer 4	1	418	1.000000	1	1	1	45.000000	0.417661	0.615752	0.828162	6.000000	0.360382	0.756563	0.701671	7.500000	0.63017	0.377129	0.559611
C57BL6J-1.059	032 L5 NP CTX Glut	layer 5	1	500	5.000000	0.223553	0.944112	0.327345	50.000000	0.187625	0.818363	0.399202	16.600000	0.133733	0.868263	0.239521	3.197556	0.638723	0.363273	0.634731
C57BL6J-1.059	032 L5 NP CTX Glut	layer 6a	1	500	2.000000	0.936128	0.393214	0.62475	108.500000	0.147705	0.854291	0.337325	15.500000	0.147705	0.870259	0.251497	7.081522	0.65261	0.349398	0.544177
C57BL6J-1.059	036 HPF CR Glut	layer 1	1	483	1.000000	1	0.454545	0.454545	4.000000	0.997934	0.0144628	0.136364	1.000000	0.894628	0.336777	0.504132	4.000000	0.72467	0.319383	0.513216
C57BL6J-1.059	043 OB-mi Frmd7 Gaba	layer 1	1	495	1.000000	1	1	1	0.000000	1	0.00201613	0.00201613	2.000000	0.975806	0.129032	0.227823	0.000000	1	0.00201613	0.0625
C57BL6J-1.059	044 OB Dopa-Gaba	layer 1	1	495	1.000000	1	1	1	0.000000	1	0.00201613	0.00403226	3.000000	0.893145	0.254032	0.461694	0.000000	1	0.00201613	0.0564516
C57BL6J-1.059	046 Vip Gaba	layer 1	1	494	4.000000	0.0626263	0.99596	0.0626263	5.750000	0.709091	0.294949	0.531313	3.000000	0.561616	0.527273	0.828283	1.541667	0.884848	0.117172	0.250505
C57BL6J-1.059	046 Vip Gaba	layer 2/3	1	500	3.000000	0.914172	0.315369	0.453094	110.000000	0.0758483	0.926148	0.0918164	17.000000	0.0938124	0.914172	0.125749	6.763077	0.173653	0.828343	0.335329
C57BL6J-1.059	046 Vip Gaba	layer 4	1	489	1.000000	1	0.381633	0.485714	40.000000	0.532653	0.471429	0.769388	14.000000	0.15102	0.873469	0.24898	2.857143	0.938776	0.0632653	0.126531
C57BL6J-1.059	046 Vip Gaba	layer 5	1	495	4.000000	0.112903	0.989919	0.112903	20.000000	0.673387	0.33871	0.602823	8.000000	0.6875	0.352823	0.59879	2.552381	0.453629	0.548387	0.955645
C57BL6J-1.059	047 Sncg Gaba	layer 1	1	484	2.000000	0.597938	1	1	13.000000	0.197938	0.83299	0.643299	5.500000	0.109278	0.896907	0.109278	2.383333	0.789691	0.212371	0.375258
C57BL6J-1.059	047 Sncg Gaba	layer 2/3	1	492	1.000000	1	0.210953	0.251521	122.000000	0.141988	0.870183	0.257606	11.000000	0.385396	0.657201	0.892495	11.090909	0.0466531	0.955375	0.0649087
C57BL6J-1.059	047 Sncg Gaba	layer 5	1	457	2.000000	0.537118	0.934498	1	16.000000	0.430131	0.593886	0.879913	4.000000	0.810044	0.270742	0.480349	4.000000	0.0960699	0.917031	0.152838
C57BL6J-1.059	047 Sncg Gaba	layer 6a	1	492	2.000000	0.73428	0.776876	1	71.000000	0.377282	0.634888	0.922921	10.000000	0.492901	0.547667	0.89858	5.500000	0.653144	0.352941	0.616633
C57BL6J-1.059	049 Lamp5 Gaba	layer 1	1	499	2.000000	0.966	0.222	0.332	32.000000	0.038	0.966	0.038	11.500000	0.032	0.978	0.032	2.623016	0.366	0.636	0.744
C57BL6J-1.059	049 Lamp5 Gaba	layer 2/3	1	500	4.000000	0.602794	0.752495	1	47.250000	0.676647	0.327345	0.558882	7.000000	0.736527	0.303393	0.49501	6.475694	0.38523	0.616766	0.764471
C57BL6J-1.059	049 Lamp5 Gaba	layer 5	1	491	2.000000	0.73374	0.731707	1	27.500000	0.520325	0.489837	0.829268	13.500000	0.359756	0.662602	0.845528	1.298913	0.96748	0.0345528	0.0731707
C57BL6J-1.059	049 Lamp5 Gaba	layer 6a	1	397	2.000000	0.228643	1	0.228643	27.500000	0.771357	0.238693	0.447236	2.000000	0.987437	0.0452261	0.218593	19.166667	0.0201005	0.982412	0.0201005
C57BL6J-1.059	049 Lamp5 Gaba	layer 6b	1	401	1.000000	1	1	1	0.000000	1	0.0771144	0.144279	1.000000	1	0.947761	1	0.000000	1	0.0771144	0.141791
C57BL6J-1.059	050 Lamp5 Lhx6 Gaba	layer 1	1	498	1.000000	1	1	1	33.000000	0.0160321	0.991984	0.0200401	6.000000	0.376754	0.785571	0.665331	5.500000	0.252505	0.755511	0.713427
C57BL6J-1.059	050 Lamp5 Lhx6 Gaba	layer 5	1	458	1.000000	1	1	1	34.000000	0.788671	0.235294	0.420479	15.000000	0.577342	0.494553	0.917211	2.266667	0.779956	0.222222	0.385621
C57BL6J-1.059	050 Lamp5 Lhx6 Gaba	layer 6a	1	390	1.000000	1	0.787724	1	26.000000	0.792839	0.230179	0.475703	6.000000	0.580563	0.501279	0.751918	4.333333	0.85422	0.148338	0.263427
C57BL6J-1.059	051 Pvalb chandelier Gaba	layer 2/3	1	456	2.000000	0.396061	1	0.396061	45.500000	0.586433	0.424508	0.588621	7.500000	0.404814	0.628009	0.908096	7.041667	0.5186	0.483589	0.781182
C57BL6J-1.059	051 Pvalb chandelier Gaba	layer 6a	1	416	1.000000	1	1	1	40.000000	0.94964	0.0551559	0.0959233	10.000000	0.58753	0.486811	1	4.000000	0.961631	0.0407674	0.146283
C57BL6J-1.059	052 Pvalb Gaba	layer 1	1	482	3.000000	0.186335	1	0.186335	13.666667	0.229814	0.772257	0.648033	1.333333	0.861284	0.140787	0.3147	10.500000	0.00207039	1	0.00207039
C57BL6J-1.059	052 Pvalb Gaba	layer 2/3	1	500	4.000000	0.732535	0.59481	1	68.000000	0.411178	0.592814	0.982036	12.750000	0.267465	0.740519	0.666667	5.109195	0.916168	0.0858283	0.201597
C57BL6J-1.059	052 Pvalb Gaba	layer 4	1	499	3.000000	0.354	0.946	0.514	38.666667	0.774	0.228	0.41	12.000000	0.386	0.652	0.912	3.127402	0.966	0.036	0.048
C57BL6J-1.059	052 Pvalb Gaba	layer 5	1	500	3.000000	0.92016	0.365269	0.606786	32.000000	0.49501	0.518962	0.876248	14.500000	0.578842	0.429142	0.718563	1.798188	0.902196	0.0998004	0.213573
C57BL6J-1.059	052 Pvalb Gaba	layer 6a	1	500	4.000000	0.281437	0.942116	0.337325	85.250000	0.433134	0.568862	0.998004	15.000000	0.508982	0.52495	0.872255	5.292045	0.473054	0.528942	0.952096
C57BL6J-1.059	053 Sst Gaba	layer 1	1	485	2.000000	0.54321	1	1	13.000000	0.236626	0.796296	0.67284	4.500000	0.1893	0.831276	0.559671	2.166667	0.808642	0.193416	0.360082
C57BL6J-1.059	053 Sst Gaba	layer 2/3	1	500	5.000000	0.191617	0.954092	0.337325	19.800000	0.974052	0.0279441	0.103792	5.200000	0.9002	0.103792	0.225549	2.690909	0.998004	0.00399202	0.00598802
C57BL6J-1.059	053 Sst Gaba	layer 4	1	494	2.000000	0.771717	0.705051	1	53.333333	0.446465	0.555556	0.969697	6.333333	0.618182	0.383838	0.628283	6.138528	0.468687	0.533333	0.925253
C57BL6J-1.059	053 Sst Gaba	layer 5	1	500	4.000000	0.453094	0.860279	0.650699	31.250000	0.56487	0.441118	0.748503	14.000000	0.55489	0.467066	0.776447	2.285556	0.463074	0.538922	0.934132
C57BL6J-1.059	053 Sst Gaba	layer 6a	1	500	5.000000	0.113772	0.982036	0.151697	40.400000	0.778443	0.223553	0.41517	7.200000	0.798403	0.207585	0.383234	4.468139	0.888224	0.113772	0.213573
C57BL6J-1.059	056 Sst Chodl Gaba	layer 2/3	1	492	1.000000	1	0.255578	0.275862	118.000000	0.170385	0.833671	0.383367	13.000000	0.310345	0.711968	0.705882	9.076923	0.135903	0.866126	0.25355
C57BL6J-1.059	056 Sst Chodl Gaba	layer 5	1	490	2.000000	0.700611	0.767821	1	41.500000	0.319756	0.686354	0.710794	18.000000	0.226069	0.796334	0.474542	2.275974	0.712831	0.289206	0.541752
C57BL6J-1.059	056 Sst Chodl Gaba	layer 6a	1	453	1.000000	1	0.614537	1	127.000000	0.182819	0.819383	0.19163	11.000000	0.442731	0.599119	0.984581	11.545455	0.0506608	0.951542	0.061674
C57BL6J-1.059	061 STR D1 Gaba	layer 6a	1	411	1.000000	1	1	1	75.000000	0.478155	0.548544	0.854369	10.000000	0.601942	0.495146	0.907767	7.500000	0.351942	0.657767	0.915049
C57BL6J-1.059	065 IA Mgp Gaba	layer 6a	1	441	1.000000	1	1	1	91.000000	0.138009	0.88009	0.291855	13.000000	0.289593	0.773756	0.58371	7.000000	0.475113	0.552036	0.89819
C57BL6J-1.059	113 MEA-COA-BMA Ccdc42 Glut	layer 1	1	498	1.000000	1	1	1	36.000000	0.012024	0.98998	0.0260521	8.000000	0.0460922	0.977956	0.0460922	4.500000	0.648148	0.376543	0.576132
C57BL6J-1.059	113 MEA-COA-BMA Ccdc42 Glut	layer 2/3	1	472	1.000000	1	1	1	109.000000	0.399577	0.617336	0.784355	11.000000	0.560254	0.513742	0.921776	9.909091	0.342495	0.659619	0.906977
C57BL6J-1.059	318 Astro-NT NN	layer 6a	1	419	1.000000	1	1	1	96.000000	0.05	0.954762	0.152381	5.000000	0.928571	0.130952	0.230952	19.200000	0.0238663	0.97852	0.0238663
C57BL6J-1.059	319 Astro-TE NN	layer 1	1	500	3.000000	0.984032	0.0818363	0.151697	13.000000	0.295409	0.720559	0.710579	2.000000	0.616766	0.483034	0.780439	6.722222	0.161677	0.840319	0.383234
C57BL6J-1.059	319 Astro-TE NN	layer 2/3	1	500	6.000000	0.427146	0.822355	0.712575	77.833333	0.263473	0.738523	0.662675	10.166667	0.217565	0.784431	0.508982	7.546501	0.766467	0.235529	0.451098
C57BL6J-1.059	319 Astro-TE NN	layer 4	1	498	2.000000	0.87976	0.549098	1	80.000000	0.236473	0.765531	0.551102	11.500000	0.136273	0.877756	0.258517	8.250000	0.507042	0.496982	0.798793
C57BL6J-1.059	319 Astro-TE NN	layer 5	1	500	5.000000	0.40519	0.874251	0.684631	22.500000	0.834331	0.167665	0.335329	5.833333	0.94012	0.0618762	0.177645	4.427083	0.00598802	0.996008	0.00598802
C57BL6J-1.059	319 Astro-TE NN	layer 6a	1	500	4.000000	0.590818	0.746507	1	41.500000	0.882236	0.121756	0.257485	5.500000	0.892216	0.117764	0.233533	7.225000	0.493014	0.510978	0.918164
C57BL6J-1.059	319 Astro-TE NN	layer 6b	1	460	2.000000	0.529284	0.913232	1	3.000000	0.557484	0.54013	0.954447	0.500000	0.219089	0.904555	0.219089	6.000000	0.539823	0.557522	0.920354
C57BL6J-1.059	326 OPC NN	layer 1	1	500	6.000000	0.153693	0.962076	0.241517	4.166667	0.98004	0.0219561	0.0838323	2.333333	0.54491	0.457086	0.782435	1.466667	1	0.00200803	0.0481928
C57BL6J-1.059	326 OPC NN	layer 2/3	1	500	4.000000	0.748503	0.562874	1	105.000000	0.0798403	0.924152	0.105788	11.500000	0.155689	0.854291	0.283433	9.501353	0.192385	0.809619	0.412826
C57BL6J-1.059	326 OPC NN	layer 4	1	491	1.000000	1	0.23374	0.264228	118.000000	0.0691057	0.936992	0.0691057	17.000000	0.0426829	0.963415	0.0426829	6.941176	0.760331	0.241736	0.394628
C57BL6J-1.059	326 OPC NN	layer 5	1	499	4.000000	0.436	0.872	0.622	20.800000	0.904	0.102	0.232	9.600000	0.7	0.304	0.54	1.753947	0.994	0.008	0.032
C57BL6J-1.059	326 OPC NN	layer 6a	1	499	4.000000	0.262	0.958	0.316	64.500000	0.634	0.372	0.61	9.000000	0.63	0.402	0.652	9.528947	0.088	0.914	0.144
C57BL6J-1.059	326 OPC NN	layer 6b	1	312	1.000000	1	0.923323	1	11.000000	0.0383387	0.98722	0.0383387	0.000000	1	0.785942	1	nan			
C57BL6J-1.059	327 Oligo NN	layer 1	1	500	2.000000	0.946108	0.283433	0.39521	2.000000	0.964072	0.0479042	0.145709	0.500000	0.934132	0.107784	0.223553	4.000000	0.711066	0.334016	0.512295
C57BL6J-1.059	327 Oligo NN	layer 2/3	1	500	6.000000	0.11976	0.984032	0.197605	50.833333	0.810379	0.191617	0.349301	6.833333	0.726547	0.275449	0.457086	10.616898	0.0758483	0.926148	0.115768
C57BL6J-1.059	327 Oligo NN	layer 4	1	497	2.000000	0.865462	0.568273	1	135.500000	0.0441767	0.957831	0.0441767	16.500000	0.0481928	0.955823	0.0481928	8.090909	0.583501	0.418511	0.663984
C57BL6J-1.059	327 Oligo NN	layer 5	1	500	6.000000	0.127745	0.982036	0.179641	35.000000	0.343313	0.666667	0.828343	11.142857	0.401198	0.600798	0.944112	4.137451	0.0159681	0.986028	0.0219561
C57BL6J-1.059	327 Oligo NN	layer 6a	1	500	6.000000	0.0578842	0.992016	0.0658683	47.571429	0.826347	0.175649	0.311377	7.428571	0.726547	0.275449	0.473054	6.432712	0.790419	0.211577	0.371257
C57BL6J-1.059	327 Oligo NN	layer 6b	1	469	1.000000	1	0.387234	0.521277	1.000000	0.878723	0.195745	0.344681	0.000000	1	0.780851	0.995745	nan			
C57BL6J-1.059	329 ABC NN	layer 1	1	494	2.000000	0.763636	0.755556	1	0.500000	0.99798	0.0040404	0.115152	2.000000	0.484848	0.614141	0.929293	0.500000	0.997748	0.0045045	0.0608108
C57BL6J-1.059	330 VLMC NN	layer 1	1	500	4.000000	0.556886	0.752495	1	10.000000	0.710579	0.323353	0.550898	3.500000	0.241517	0.784431	0.532934	7.083333	0.16	0.842	0.388
C57BL6J-1.059	330 VLMC NN	layer 2/3	1	499	3.000000	0.672	0.76	1	94.333333	0.144	0.858	0.332	10.000000	0.266	0.768	0.644	9.430556	0.282	0.72	0.7
C57BL6J-1.059	330 VLMC NN	layer 4	1	491	2.000000	0.650407	0.847561	1	62.000000	0.363821	0.644309	0.876016	8.000000	0.341463	0.70122	0.847561	8.363636	0.478632	0.523504	0.779915
C57BL6J-1.059	330 VLMC NN	layer 5	1	496	1.000000	1	0.162978	0.273642	26.000000	0.545272	0.470825	0.78672	13.000000	0.27163	0.762575	0.661972	2.000000	0.965517	0.0486815	0.141988
C57BL6J-1.059	330 VLMC NN	layer 6a	1	409	1.000000	1	0.792683	1	23.000000	0.843902	0.187805	0.404878	4.000000	0.714634	0.409756	0.631707	5.750000	0.751232	0.263547	0.428571
C57BL6J-1.059	331 Peri NN	layer 1	1	499	2.000000	0.956	0.202	0.258	24.500000	0.056	0.946	0.056	3.500000	0.202	0.824	0.458	4.142857	0.686235	0.315789	0.479757
C57BL6J-1.059	331 Peri NN	layer 2/3	1	500	5.000000	0.261477	0.926148	0.38523	31.000000	0.91018	0.0938124	0.205589	4.800000	0.802395	0.201597	0.373253	6.903922	0.826	0.176	0.322
C57BL6J-1.059	331 Peri NN	layer 4	1	495	1.000000	1	0.211694	0.264113	140.000000	0.0423387	0.961694	0.0423387	9.000000	0.256048	0.77621	0.614919	15.555556	0.0348361	0.967213	0.0368852
C57BL6J-1.059	331 Peri NN	layer 5	1	500	3.000000	0.766467	0.616766	1	24.666667	0.790419	0.211577	0.39521	7.333333	0.832335	0.169661	0.327345	4.641176	0.00598802	0.996008	0.00598802
C57BL6J-1.059	331 Peri NN	layer 6a	1	499	4.000000	0.358	0.888	0.604	55.750000	0.612	0.39	0.664	7.250000	0.65	0.364	0.592	10.562500	0.03	0.972	0.032
C57BL6J-1.059	332 SMC NN	layer 1	1	500	3.000000	0.846307	0.451098	0.674651	14.666667	0.299401	0.702595	0.722555	3.000000	0.321357	0.748503	0.764471	10.666667	0.0261044	0.975904	0.0261044
C57BL6J-1.059	332 SMC NN	layer 2/3	1	500	3.000000	0.874251	0.409182	0.690619	141.333333	0.0279441	0.974052	0.0279441	14.666667	0.0638723	0.938124	0.0718563	8.724242	0.36	0.642	0.826
C57BL6J-1.059	332 SMC NN	layer 4	1	491	1.000000	1	0.286585	0.46748	84.000000	0.199187	0.806911	0.447154	10.000000	0.180894	0.845528	0.412602	8.400000	0.551797	0.452431	0.693446
C57BL6J-1.059	332 SMC NN	layer 5	1	499	3.000000	0.712	0.688	1	50.333333	0.118	0.884	0.182	16.666667	0.14	0.862	0.22	3.170635	0.341365	0.660643	0.851406
C57BL6J-1.059	332 SMC NN	layer 6a	1	415	1.000000	1	1	1	52.000000	0.834135	0.173077	0.355769	12.000000	0.324519	0.766827	0.605769	4.333333	0.944712	0.0576923	0.153846
C57BL6J-1.059	333 Endo NN	layer 1	1	500	5.000000	0.746507	0.552894	1	12.200000	0.377246	0.634731	0.874251	4.000000	0.0898204	0.928144	0.117764	2.706250	0.994012	0.00798403	0.0758483
C57BL6J-1.059	333 Endo NN	layer 2/3	1	500	5.000000	0.804391	0.469062	0.690619	75.333333	0.303393	0.698603	0.688623	12.000000	0.101796	0.91018	0.149701	5.896625	0.996008	0.00598802	0.0319361
C57BL6J-1.059	333 Endo NN	layer 4	1	498	3.000000	0.583166	0.837675	1	55.000000	0.468938	0.541082	0.933868	10.666667	0.124248	0.877756	0.234469	6.703030	0.905242	0.0967742	0.201613
C57BL6J-1.059	333 Endo NN	layer 5	1	500	4.000000	0.834331	0.459082	0.696607	38.000000	0.199601	0.810379	0.489022	16.000000	0.0998004	0.908184	0.137725	2.318246	0.956088	0.0459082	0.125749
C57BL6J-1.059	333 Endo NN	layer 6a	1	500	3.000000	0.902196	0.349301	0.650699	107.000000	0.111776	0.89022	0.197605	12.000000	0.261477	0.752495	0.600798	11.024194	0.0159681	0.986028	0.0159681
C57BL6J-1.059	333 Endo NN	layer 6b	1	449	1.000000	1	0.6	1	8.000000	0.0911111	0.951111	0.0911111	0.000000	1	0.775556	0.988889	nan			
C57BL6J-1.059	334 Microglia NN	layer 1	1	500	4.000000	0.792415	0.45509	0.698603	11.250000	0.54491	0.46507	0.802395	1.000000	0.952096	0.0758483	0.169661	13.333333	0.00798403	0.994012	0.00798403
C57BL6J-1.059	334 Microglia NN	layer 2/3	1	500	6.000000	0.233533	0.918164	0.407186	63.166667	0.548902	0.453094	0.750499	8.166667	0.489022	0.512974	0.892216	7.004762	0.852295	0.149701	0.295409
C57BL6J-1.059	334 Microglia NN	layer 4	1	499	3.000000	0.352	0.928	0.534	65.000000	0.402	0.61	0.99	14.333333	0.086	0.916	0.092	5.023392	0.98	0.022	0.088
C57BL6J-1.059	334 Microglia NN	layer 5	1	500	3.000000	0.924152	0.347305	0.441118	38.333333	0.287425	0.714571	0.730539	11.666667	0.383234	0.618762	0.962076	2.917460	0.491018	0.510978	0.858283
C57BL6J-1.059	334 Microglia NN	layer 6a	1	500	2.000000	0.964072	0.253493	0.351297	38.000000	0.926148	0.0778443	0.187625	4.000000	0.978044	0.0299401	0.10978	14.166667	0.00399202	0.998004	0.00399202
C57BL6J-1.059	334 Microglia NN	layer 6b	1	405	2.000000	0.371921	0.96798	0.371921	2.500000	0.660099	0.37931	0.628079	0.000000	1	0.753695	0.990148	nan			
C57BL6J-1.059	335 BAM NN	layer 2/3	1	437	1.000000	1	0.614155	1	85.000000	0.150685	0.853881	0.255708	7.000000	0.445205	0.646119	1	12.142857	0.157534	0.844749	0.424658
C57BL6J-1.059	335 BAM NN	layer 5	1	499	3.000000	0.394	0.942	0.572	26.000000	0.498	0.512	0.872	8.000000	0.576	0.454	0.772	3.300000	0.354839	0.647177	0.872984
C57BL6J-1.059	335 BAM NN	layer 6a	1	478	2.000000	0.517745	0.895616	1	136.500000	0.175365	0.826722	0.371608	19.500000	0.160752	0.845511	0.338205	7.091270	0.537975	0.464135	0.801688
C57BL6J-1.059	336 Monocytes NN	layer 5	1	458	1.000000	1	1	1	31.000000	0.847495	0.165577	0.302832	17.000000	0.318083	0.755991	0.586057	1.823529	0.980392	0.0217865	0.0936819
C57BL6J-1.059	338 Lymphoid NN	layer 2/3	1	480	1.000000	1	1	1	115.000000	0.340956	0.671518	0.659044	13.000000	0.463617	0.623701	0.927235	8.846154	0.426195	0.575884	0.87526
C57BL6J-1.059	338 Lymphoid NN	layer 5	1	462	1.000000	1	1	1	36.000000	0.760259	0.25486	0.511879	18.000000	0.265659	0.812095	0.535637	2.000000	0.924406	0.0885529	0.179266
C57BL6J-1.059	338 Lymphoid NN	layer 6a	1	415	1.000000	1	1	1	58.000000	0.723558	0.300481	0.576923	10.000000	0.550481	0.564904	1	5.800000	0.733173	0.271635	0.439904
C57BL6J-1.060	001 CLA-EPd-CTX Car3 Glut	layer 4	1	412	1.000000	1	1	1	44.000000	0.595642	0.423729	0.779661	5.000000	0.535109	0.62954	1	8.800000	0.628079	0.37931	0.593596
C57BL6J-1.060	001 CLA-EPd-CTX Car3 Glut	layer 5	1	483	2.000000	0.764463	0.650826	1	84.000000	0.0640496	0.942149	0.0640496	24.000000	0.0392562	0.96281	0.0392562	3.672727	0.650628	0.351464	0.569038
C57BL6J-1.060	001 CLA-EPd-CTX Car3 Glut	layer 6a	1	500	1.000000	1	0.0179641	0.0239521	282.000000	0.011976	0.99002	0.011976	28.000000	0.0239521	0.978044	0.0239521	10.071429	0.0658683	0.936128	0.111776
C57BL6J-1.060	001 CLA-EPd-CTX Car3 Glut	layer 6b	1	470	1.000000	1	1	1	10.000000	0.0169851	0.991507	0.0169851	0.000000	1	0.63482	1	nan			
C57BL6J-1.060	002 IT EP-CLA Glut	layer 5	1	429	1.000000	1	1	1	49.000000	0.693023	0.32093	0.637209	15.000000	0.460465	0.604651	0.911628	3.266667	0.769767	0.232558	0.395349
