slide	subclass	layer	true_region_num	true_file_count	random_sample_n	true_gt_random_count	true_gt_random_ratio	perm_p_value_one_sided
C57BL6J-1.025	035 OB Eomes Ms4a15 Glut	layer 1	2.000000	1	485	242	0.498969	0.502058
C57BL6J-1.025	039 OB Meis2 Thsd7b Gaba	layer 1	2.000000	1	485	217	0.447423	0.553498
C57BL6J-1.025	040 OB Trdn Gaba	layer 1	1.000000	1	386	0	0.000000	1
C57BL6J-1.025	041 OB-in Frmd7 Gaba	layer 1	1.000000	1	492	0	0.000000	1
C57BL6J-1.025	042 OB-out Frmd7 Gaba	layer 1	1.000000	1	488	0	0.000000	1
C57BL6J-1.025	043 OB-mi Frmd7 Gaba	layer 1	1.000000	1	455	0	0.000000	1
C57BL6J-1.025	044 OB Dopa-Gaba	layer 1	1.000000	1	473	0	0.000000	1
C57BL6J-1.025	045 OB-STR-CTX Inh IMN	layer 1	1.000000	1	380	0	0.000000	1
C57BL6J-1.025	049 Lamp5 Gaba	layer 1	1.000000	1	350	0	0.000000	1
C57BL6J-1.025	117 LHA Barhl2 Glut	layer 1	1.000000	1	138	0	0.000000	1
C57BL6J-1.025	319 Astro-TE NN	layer 1	1.000000	1	467	0	0.000000	1
C57BL6J-1.025	320 Astro-OLF NN	layer 1	2.000000	1	491	274	0.558045	0.443089
C57BL6J-1.025	326 OPC NN	layer 1	2.000000	1	460	293	0.636957	0.364425
C57BL6J-1.025	327 Oligo NN	layer 1	2.000000	1	459	314	0.684096	0.317391
C57BL6J-1.025	328 OEC NN	layer 1	1.000000	1	479	0	0.000000	1
C57BL6J-1.025	330 VLMC NN	layer 1	1.000000	1	475	0	0.000000	1
C57BL6J-1.025	332 SMC NN	layer 1	1.000000	1	412	0	0.000000	1
C57BL6J-1.025	333 Endo NN	layer 1	2.000000	1	488	270	0.553279	0.447853
C57BL6J-1.025	334 Microglia NN	layer 1	1.000000	1	465	0	0.000000	1
C57BL6J-1.026	007 L2/3 IT CTX Glut	layer 1	1.000000	1	499	0	0.000000	1
C57BL6J-1.026	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	386	0	0.000000	1
C57BL6J-1.026	035 OB Eomes Ms4a15 Glut	layer 1	1.000000	1	214	0	0.000000	1
C57BL6J-1.026	036 HPF CR Glut	layer 1	1.000000	1	228	0	0.000000	1
C57BL6J-1.026	044 OB Dopa-Gaba	layer 1	1.000000	1	224	0	0.000000	1
C57BL6J-1.026	046 Vip Gaba	layer 1	1.000000	1	435	0	0.000000	1
C57BL6J-1.026	047 Sncg Gaba	layer 1	1.000000	1	479	0	0.000000	1
C57BL6J-1.026	049 Lamp5 Gaba	layer 1	1.000000	1	486	0	0.000000	1
C57BL6J-1.026	051 Pvalb chandelier Gaba	layer 1	1.000000	1	424	0	0.000000	1
C57BL6J-1.026	052 Pvalb Gaba	layer 1	1.000000	1	206	0	0.000000	1
C57BL6J-1.026	052 Pvalb Gaba	layer 2/3	1.000000	1	242	0	0.000000	1
C57BL6J-1.026	053 Sst Gaba	layer 1	1.000000	1	428	0	0.000000	1
C57BL6J-1.026	319 Astro-TE NN	layer 1	2.000000	1	500	112	0.224000	0.776447
C57BL6J-1.026	319 Astro-TE NN	layer 2/3	1.000000	1	342	0	0.000000	1
C57BL6J-1.026	326 OPC NN	layer 1	2.000000	1	499	184	0.368737	0.632
C57BL6J-1.026	326 OPC NN	layer 2/3	1.000000	1	267	0	0.000000	1
C57BL6J-1.026	327 Oligo NN	layer 1	2.000000	1	486	270	0.555556	0.445585
C57BL6J-1.026	328 OEC NN	layer 1	1.000000	1	444	0	0.000000	1
C57BL6J-1.026	330 VLMC NN	layer 1	2.000000	1	493	176	0.356998	0.643725
C57BL6J-1.026	331 Peri NN	layer 1	1.000000	1	492	0	0.000000	1
C57BL6J-1.026	331 Peri NN	layer 2/3	1.000000	1	241	0	0.000000	1
C57BL6J-1.026	332 SMC NN	layer 1	2.000000	1	488	258	0.528689	0.472393
C57BL6J-1.026	332 SMC NN	layer 2/3	1.000000	1	132	0	0.000000	1
C57BL6J-1.026	333 Endo NN	layer 1	3.000000	1	500	367	0.734000	0.267465
C57BL6J-1.026	333 Endo NN	layer 2/3	1.000000	1	365	0	0.000000	1
C57BL6J-1.026	334 Microglia NN	layer 1	2.000000	1	498	129	0.259036	0.741483
C57BL6J-1.026	334 Microglia NN	layer 2/3	1.000000	1	323	0	0.000000	1
C57BL6J-1.026	335 BAM NN	layer 1	2.000000	1	469	257	0.547974	0.453191
C57BL6J-1.026	338 Lymphoid NN	layer 1	1.000000	1	310	0	0.000000	1
C57BL6J-1.027	006 L4/5 IT CTX Glut	layer 2/3	1.000000	1	451	0	0.000000	1
C57BL6J-1.027	007 L2/3 IT CTX Glut	layer 1	2.000000	1	499	46	0.092184	0.908
C57BL6J-1.027	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	494	0	0.000000	1
C57BL6J-1.027	046 Vip Gaba	layer 1	3.000000	1	477	427	0.895178	0.106695
C57BL6J-1.027	046 Vip Gaba	layer 2/3	1.000000	1	460	0	0.000000	1
C57BL6J-1.027	047 Sncg Gaba	layer 1	1.000000	1	352	0	0.000000	1
C57BL6J-1.027	047 Sncg Gaba	layer 2/3	2.000000	1	438	360	0.821918	0.179954
C57BL6J-1.027	049 Lamp5 Gaba	layer 1	2.000000	1	496	155	0.312500	0.688129
C57BL6J-1.027	049 Lamp5 Gaba	layer 2/3	1.000000	1	416	0	0.000000	1
C57BL6J-1.027	051 Pvalb chandelier Gaba	layer 1	1.000000	1	354	0	0.000000	1
C57BL6J-1.027	052 Pvalb Gaba	layer 1	1.000000	1	348	0	0.000000	1
C57BL6J-1.027	052 Pvalb Gaba	layer 2/3	1.000000	1	408	0	0.000000	1
C57BL6J-1.027	053 Sst Gaba	layer 1	1.000000	1	400	0	0.000000	1
C57BL6J-1.027	056 Sst Chodl Gaba	layer 2/3	1.000000	1	150	0	0.000000	1
C57BL6J-1.027	319 Astro-TE NN	layer 1	4.000000	1	500	380	0.760000	0.241517
C57BL6J-1.027	319 Astro-TE NN	layer 2/3	1.000000	1	485	0	0.000000	1
C57BL6J-1.027	326 OPC NN	layer 1	3.000000	1	497	262	0.527163	0.473896
C57BL6J-1.027	326 OPC NN	layer 2/3	1.000000	1	466	0	0.000000	1
C57BL6J-1.027	327 Oligo NN	layer 1	1.000000	1	491	0	0.000000	1
C57BL6J-1.027	327 Oligo NN	layer 2/3	1.000000	1	297	0	0.000000	1
C57BL6J-1.027	328 OEC NN	layer 1	1.000000	1	352	0	0.000000	1
C57BL6J-1.027	329 ABC NN	layer 1	2.000000	1	489	178	0.364008	0.636735
C57BL6J-1.027	330 VLMC NN	layer 1	1.000000	1	494	0	0.000000	1
C57BL6J-1.027	330 VLMC NN	layer 2/3	1.000000	1	333	0	0.000000	1
C57BL6J-1.027	331 Peri NN	layer 1	2.000000	1	492	163	0.331301	0.669371
C57BL6J-1.027	331 Peri NN	layer 2/3	2.000000	1	444	328	0.738739	0.262921
C57BL6J-1.027	332 SMC NN	layer 1	2.000000	1	454	265	0.583700	0.417582
C57BL6J-1.027	332 SMC NN	layer 2/3	1.000000	1	378	0	0.000000	1
C57BL6J-1.027	333 Endo NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-1.027	333 Endo NN	layer 2/3	2.000000	1	490	289	0.589796	0.411405
C57BL6J-1.027	334 Microglia NN	layer 1	1.000000	1	499	0	0.000000	1
C57BL6J-1.027	335 BAM NN	layer 1	2.000000	1	455	288	0.632967	0.368421
C57BL6J-1.028	006 L4/5 IT CTX Glut	layer 2/3	1.000000	1	499	0	0.000000	1
C57BL6J-1.028	007 L2/3 IT CTX Glut	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-1.028	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.028	046 Vip Gaba	layer 1	4.000000	1	500	424	0.848000	0.153693
C57BL6J-1.028	046 Vip Gaba	layer 2/3	3.000000	1	497	456	0.917505	0.0843373
C57BL6J-1.028	047 Sncg Gaba	layer 1	2.000000	1	495	94	0.189899	0.810484
C57BL6J-1.028	047 Sncg Gaba	layer 2/3	1.000000	1	450	0	0.000000	1
C57BL6J-1.028	049 Lamp5 Gaba	layer 1	3.000000	1	500	212	0.424000	0.576846
C57BL6J-1.028	049 Lamp5 Gaba	layer 2/3	1.000000	1	475	0	0.000000	1
C57BL6J-1.028	051 Pvalb chandelier Gaba	layer 1	3.000000	1	488	424	0.868852	0.132924
C57BL6J-1.028	051 Pvalb chandelier Gaba	layer 2/3	1.000000	1	317	0	0.000000	1
C57BL6J-1.028	052 Pvalb Gaba	layer 1	2.000000	1	482	171	0.354772	0.645963
C57BL6J-1.028	052 Pvalb Gaba	layer 2/3	1.000000	1	493	0	0.000000	1
C57BL6J-1.028	053 Sst Gaba	layer 1	1.000000	1	495	0	0.000000	1
C57BL6J-1.028	053 Sst Gaba	layer 2/3	1.000000	1	495	0	0.000000	1
C57BL6J-1.028	319 Astro-TE NN	layer 1	4.000000	1	500	193	0.386000	0.61477
C57BL6J-1.028	319 Astro-TE NN	layer 2/3	2.000000	1	500	154	0.308000	0.692615
C57BL6J-1.028	326 OPC NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-1.028	326 OPC NN	layer 2/3	1.000000	1	496	0	0.000000	1
C57BL6J-1.028	327 Oligo NN	layer 1	2.000000	1	499	32	0.064128	0.936
C57BL6J-1.028	327 Oligo NN	layer 2/3	1.000000	1	467	0	0.000000	1
C57BL6J-1.028	328 OEC NN	layer 1	1.000000	1	494	0	0.000000	1
C57BL6J-1.028	329 ABC NN	layer 1	2.000000	1	454	260	0.572687	0.428571
C57BL6J-1.028	330 VLMC NN	layer 1	3.000000	1	500	161	0.322000	0.678643
C57BL6J-1.028	330 VLMC NN	layer 2/3	1.000000	1	316	0	0.000000	1
C57BL6J-1.028	331 Peri NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-1.028	331 Peri NN	layer 2/3	1.000000	1	492	0	0.000000	1
C57BL6J-1.028	332 SMC NN	layer 1	3.000000	1	500	192	0.384000	0.616766
C57BL6J-1.028	332 SMC NN	layer 2/3	1.000000	1	462	0	0.000000	1
C57BL6J-1.028	333 Endo NN	layer 1	3.000000	1	500	44	0.088000	0.912176
C57BL6J-1.028	333 Endo NN	layer 2/3	1.000000	1	499	0	0.000000	1
C57BL6J-1.028	334 Microglia NN	layer 1	4.000000	1	500	279	0.558000	0.443114
C57BL6J-1.028	334 Microglia NN	layer 2/3	2.000000	1	494	203	0.410931	0.589899
C57BL6J-1.028	335 BAM NN	layer 1	2.000000	1	498	67	0.134538	0.865731
C57BL6J-1.028	337 DC NN	layer 1	1.000000	1	437	0	0.000000	1
C57BL6J-1.028	338 Lymphoid NN	layer 1	1.000000	1	398	0	0.000000	1
C57BL6J-1.028	338 Lymphoid NN	layer 2/3	1.000000	1	428	0	0.000000	1
C57BL6J-1.029	006 L4/5 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.029	006 L4/5 IT CTX Glut	layer 5	1.000000	1	400	0	0.000000	1
C57BL6J-1.029	007 L2/3 IT CTX Glut	layer 1	3.000000	1	500	85	0.170000	0.830339
C57BL6J-1.029	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.029	039 OB Meis2 Thsd7b Gaba	layer 1	1.000000	1	450	0	0.000000	1
C57BL6J-1.029	042 OB-out Frmd7 Gaba	layer 1	1.000000	1	442	0	0.000000	1
C57BL6J-1.029	046 Vip Gaba	layer 1	2.000000	1	497	80	0.160966	0.839357
C57BL6J-1.029	046 Vip Gaba	layer 2/3	2.000000	1	500	78	0.156000	0.844311
C57BL6J-1.029	047 Sncg Gaba	layer 1	2.000000	1	465	276	0.593548	0.407725
C57BL6J-1.029	047 Sncg Gaba	layer 2/3	2.000000	1	468	252	0.538462	0.462687
C57BL6J-1.029	049 Lamp5 Gaba	layer 1	3.000000	1	500	223	0.446000	0.55489
C57BL6J-1.029	049 Lamp5 Gaba	layer 2/3	2.000000	1	498	112	0.224900	0.775551
C57BL6J-1.029	051 Pvalb chandelier Gaba	layer 1	1.000000	1	448	0	0.000000	1
C57BL6J-1.029	051 Pvalb chandelier Gaba	layer 2/3	3.000000	1	490	410	0.836735	0.164969
C57BL6J-1.029	052 Pvalb Gaba	layer 1	1.000000	1	444	0	0.000000	1
C57BL6J-1.029	052 Pvalb Gaba	layer 2/3	2.000000	1	500	94	0.188000	0.812375
C57BL6J-1.029	052 Pvalb Gaba	layer 5	1.000000	1	308	0	0.000000	1
C57BL6J-1.029	053 Sst Gaba	layer 1	1.000000	1	445	0	0.000000	1
C57BL6J-1.029	053 Sst Gaba	layer 2/3	2.000000	1	499	71	0.142285	0.858
C57BL6J-1.029	053 Sst Gaba	layer 5	1.000000	1	190	0	0.000000	1
C57BL6J-1.029	095 DMH Prdm13 Gaba	layer 1	1.000000	1	452	0	0.000000	1
C57BL6J-1.029	319 Astro-TE NN	layer 1	2.000000	1	500	3	0.006000	0.994012
C57BL6J-1.029	319 Astro-TE NN	layer 2/3	2.000000	1	500	56	0.112000	0.888224
C57BL6J-1.029	319 Astro-TE NN	layer 5	1.000000	1	384	0	0.000000	1
C57BL6J-1.029	321 Astroependymal NN	layer 1	1.000000	1	430	0	0.000000	1
C57BL6J-1.029	326 OPC NN	layer 1	2.000000	1	500	10	0.020000	0.98004
C57BL6J-1.029	326 OPC NN	layer 2/3	2.000000	1	500	58	0.116000	0.884232
C57BL6J-1.029	327 Oligo NN	layer 1	2.000000	1	498	67	0.134538	0.865731
C57BL6J-1.029	327 Oligo NN	layer 2/3	1.000000	1	498	0	0.000000	1
C57BL6J-1.029	328 OEC NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-1.029	329 ABC NN	layer 1	2.000000	1	495	80	0.161616	0.83871
C57BL6J-1.029	330 VLMC NN	layer 1	4.000000	1	500	313	0.626000	0.37525
C57BL6J-1.029	330 VLMC NN	layer 2/3	2.000000	1	464	295	0.635776	0.365591
C57BL6J-1.029	331 Peri NN	layer 1	4.000000	1	499	418	0.837675	0.164
C57BL6J-1.029	331 Peri NN	layer 2/3	2.000000	1	498	99	0.198795	0.801603
C57BL6J-1.029	331 Peri NN	layer 5	1.000000	1	247	0	0.000000	1
C57BL6J-1.029	332 SMC NN	layer 1	3.000000	1	499	167	0.334669	0.666
C57BL6J-1.029	332 SMC NN	layer 2/3	1.000000	1	489	0	0.000000	1
C57BL6J-1.029	333 Endo NN	layer 1	4.000000	1	500	171	0.342000	0.658683
C57BL6J-1.029	333 Endo NN	layer 2/3	2.000000	1	500	49	0.098000	0.902196
C57BL6J-1.029	333 Endo NN	layer 5	1.000000	1	394	0	0.000000	1
C57BL6J-1.029	334 Microglia NN	layer 1	6.000000	1	500	481	0.962000	0.0399202
C57BL6J-1.029	334 Microglia NN	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.029	334 Microglia NN	layer 5	1.000000	1	376	0	0.000000	1
C57BL6J-1.029	335 BAM NN	layer 1	1.000000	1	494	0	0.000000	1
C57BL6J-1.029	335 BAM NN	layer 2/3	1.000000	1	461	0	0.000000	1
C57BL6J-1.029	338 Lymphoid NN	layer 2/3	1.000000	1	270	0	0.000000	1
C57BL6J-1.030	006 L4/5 IT CTX Glut	layer 1	1.000000	1	443	0	0.000000	1
C57BL6J-1.030	006 L4/5 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.030	006 L4/5 IT CTX Glut	layer 5	1.000000	1	482	0	0.000000	1
C57BL6J-1.030	007 L2/3 IT CTX Glut	layer 1	2.000000	1	500	0	0.000000	1
C57BL6J-1.030	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.030	007 L2/3 IT CTX Glut	layer 5	1.000000	1	389	0	0.000000	1
C57BL6J-1.030	022 L5 ET CTX Glut	layer 2/3	1.000000	1	308	0	0.000000	1
C57BL6J-1.030	022 L5 ET CTX Glut	layer 5	1.000000	1	417	0	0.000000	1
C57BL6J-1.030	032 L5 NP CTX Glut	layer 5	1.000000	1	401	0	0.000000	1
C57BL6J-1.030	039 OB Meis2 Thsd7b Gaba	layer 1	1.000000	1	446	0	0.000000	1
C57BL6J-1.030	042 OB-out Frmd7 Gaba	layer 1	1.000000	1	446	0	0.000000	1
C57BL6J-1.030	044 OB Dopa-Gaba	layer 1	1.000000	1	446	0	0.000000	1
C57BL6J-1.030	046 Vip Gaba	layer 1	2.000000	1	496	55	0.110887	0.889336
C57BL6J-1.030	046 Vip Gaba	layer 2/3	3.000000	1	500	209	0.418000	0.582834
C57BL6J-1.030	046 Vip Gaba	layer 5	1.000000	1	250	0	0.000000	1
C57BL6J-1.030	047 Sncg Gaba	layer 1	2.000000	1	500	17	0.034000	0.966068
C57BL6J-1.030	047 Sncg Gaba	layer 2/3	1.000000	1	490	0	0.000000	1
C57BL6J-1.030	049 Lamp5 Gaba	layer 1	3.000000	1	500	103	0.206000	0.794411
C57BL6J-1.030	049 Lamp5 Gaba	layer 2/3	1.000000	1	497	0	0.000000	1
C57BL6J-1.030	050 Lamp5 Lhx6 Gaba	layer 1	1.000000	1	454	0	0.000000	1
C57BL6J-1.030	051 Pvalb chandelier Gaba	layer 1	2.000000	1	475	213	0.448421	0.552521
C57BL6J-1.030	051 Pvalb chandelier Gaba	layer 2/3	1.000000	1	325	0	0.000000	1
C57BL6J-1.030	052 Pvalb Gaba	layer 1	1.000000	1	455	0	0.000000	1
C57BL6J-1.030	052 Pvalb Gaba	layer 2/3	2.000000	1	500	49	0.098000	0.902196
C57BL6J-1.030	052 Pvalb Gaba	layer 5	1.000000	1	445	0	0.000000	1
C57BL6J-1.030	053 Sst Gaba	layer 1	3.000000	1	499	339	0.679359	0.322
C57BL6J-1.030	053 Sst Gaba	layer 2/3	3.000000	1	499	228	0.456914	0.544
C57BL6J-1.030	053 Sst Gaba	layer 5	1.000000	1	362	0	0.000000	1
C57BL6J-1.030	056 Sst Chodl Gaba	layer 2/3	1.000000	1	446	0	0.000000	1
C57BL6J-1.030	113 MEA-COA-BMA Ccdc42 Glut	layer 1	1.000000	1	462	0	0.000000	1
C57BL6J-1.030	319 Astro-TE NN	layer 1	4.000000	1	500	108	0.216000	0.784431
C57BL6J-1.030	319 Astro-TE NN	layer 2/3	2.000000	1	500	27	0.054000	0.946108
C57BL6J-1.030	319 Astro-TE NN	layer 5	1.000000	1	459	0	0.000000	1
C57BL6J-1.030	320 Astro-OLF NN	layer 1	1.000000	1	455	0	0.000000	1
C57BL6J-1.030	326 OPC NN	layer 1	4.000000	1	500	194	0.388000	0.612774
C57BL6J-1.030	326 OPC NN	layer 2/3	2.000000	1	500	47	0.094000	0.906188
C57BL6J-1.030	326 OPC NN	layer 5	1.000000	1	440	0	0.000000	1
C57BL6J-1.030	327 Oligo NN	layer 1	3.000000	1	499	168	0.336673	0.664
C57BL6J-1.030	327 Oligo NN	layer 2/3	2.000000	1	499	59	0.118236	0.882
C57BL6J-1.030	327 Oligo NN	layer 5	2.000000	1	427	363	0.850117	0.151869
C57BL6J-1.030	328 OEC NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-1.030	329 ABC NN	layer 1	3.000000	1	498	303	0.608434	0.392786
C57BL6J-1.030	330 VLMC NN	layer 1	3.000000	1	500	71	0.142000	0.858283
C57BL6J-1.030	330 VLMC NN	layer 2/3	1.000000	1	469	0	0.000000	1
C57BL6J-1.030	330 VLMC NN	layer 5	1.000000	1	241	0	0.000000	1
C57BL6J-1.030	331 Peri NN	layer 1	5.000000	1	500	414	0.828000	0.173653
C57BL6J-1.030	331 Peri NN	layer 2/3	3.000000	1	500	253	0.506000	0.49501
C57BL6J-1.030	331 Peri NN	layer 5	1.000000	1	398	0	0.000000	1
C57BL6J-1.030	332 SMC NN	layer 1	3.000000	1	498	138	0.277108	0.723447
C57BL6J-1.030	332 SMC NN	layer 2/3	4.000000	1	500	460	0.920000	0.0818363
C57BL6J-1.030	332 SMC NN	layer 5	1.000000	1	338	0	0.000000	1
C57BL6J-1.030	333 Endo NN	layer 1	5.000000	1	500	245	0.490000	0.510978
C57BL6J-1.030	333 Endo NN	layer 2/3	3.000000	1	500	139	0.278000	0.722555
C57BL6J-1.030	333 Endo NN	layer 5	1.000000	1	460	0	0.000000	1
C57BL6J-1.030	334 Microglia NN	layer 1	6.000000	1	500	446	0.892000	0.10978
C57BL6J-1.030	334 Microglia NN	layer 2/3	2.000000	1	500	25	0.050000	0.9501
C57BL6J-1.030	334 Microglia NN	layer 5	1.000000	1	460	0	0.000000	1
C57BL6J-1.030	335 BAM NN	layer 1	3.000000	1	497	289	0.581489	0.419679
C57BL6J-1.030	335 BAM NN	layer 2/3	2.000000	1	469	232	0.494670	0.506383
C57BL6J-1.030	338 Lymphoid NN	layer 1	1.000000	1	446	0	0.000000	1
C57BL6J-1.030	338 Lymphoid NN	layer 2/3	1.000000	1	397	0	0.000000	1
C57BL6J-1.031	004 L6 IT CTX Glut	layer 5	1.000000	1	351	0	0.000000	1
C57BL6J-1.031	005 L5 IT CTX Glut	layer 5	1.000000	1	357	0	0.000000	1
C57BL6J-1.031	006 L4/5 IT CTX Glut	layer 1	1.000000	1	471	0	0.000000	1
C57BL6J-1.031	006 L4/5 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.031	006 L4/5 IT CTX Glut	layer 5	1.000000	1	495	0	0.000000	1
C57BL6J-1.031	007 L2/3 IT CTX Glut	layer 1	4.000000	1	500	54	0.108000	0.892216
C57BL6J-1.031	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.031	007 L2/3 IT CTX Glut	layer 5	1.000000	1	150	0	0.000000	1
C57BL6J-1.031	010 IT AON-TT-DP Glut	layer 1	1.000000	1	480	0	0.000000	1
C57BL6J-1.031	022 L5 ET CTX Glut	layer 5	1.000000	1	487	0	0.000000	1
C57BL6J-1.031	032 L5 NP CTX Glut	layer 5	1.000000	1	489	0	0.000000	1
C57BL6J-1.031	036 HPF CR Glut	layer 1	2.000000	1	476	196	0.411765	0.589099
C57BL6J-1.031	046 Vip Gaba	layer 1	4.000000	1	500	255	0.510000	0.491018
C57BL6J-1.031	046 Vip Gaba	layer 2/3	3.000000	1	500	167	0.334000	0.666667
C57BL6J-1.031	046 Vip Gaba	layer 5	1.000000	1	415	0	0.000000	1
C57BL6J-1.031	047 Sncg Gaba	layer 1	2.000000	1	500	26	0.052000	0.948104
C57BL6J-1.031	047 Sncg Gaba	layer 2/3	3.000000	1	492	341	0.693089	0.308316
C57BL6J-1.031	049 Lamp5 Gaba	layer 1	2.000000	1	500	10	0.020000	0.98004
C57BL6J-1.031	049 Lamp5 Gaba	layer 2/3	2.000000	1	499	40	0.080160	0.92
C57BL6J-1.031	049 Lamp5 Gaba	layer 5	1.000000	1	421	0	0.000000	1
C57BL6J-1.031	051 Pvalb chandelier Gaba	layer 1	2.000000	1	479	278	0.580376	0.420833
C57BL6J-1.031	052 Pvalb Gaba	layer 1	3.000000	1	495	361	0.729293	0.272177
C57BL6J-1.031	052 Pvalb Gaba	layer 2/3	3.000000	1	500	96	0.192000	0.808383
C57BL6J-1.031	052 Pvalb Gaba	layer 5	1.000000	1	489	0	0.000000	1
C57BL6J-1.031	053 Sst Gaba	layer 1	2.000000	1	497	60	0.120724	0.879518
C57BL6J-1.031	053 Sst Gaba	layer 2/3	3.000000	1	499	149	0.298597	0.702
C57BL6J-1.031	053 Sst Gaba	layer 5	1.000000	1	487	0	0.000000	1
C57BL6J-1.031	319 Astro-TE NN	layer 1	5.000000	1	500	208	0.416000	0.58483
C57BL6J-1.031	319 Astro-TE NN	layer 2/3	6.000000	1	500	445	0.890000	0.111776
C57BL6J-1.031	319 Astro-TE NN	layer 5	2.000000	1	495	220	0.444444	0.556452
C57BL6J-1.031	320 Astro-OLF NN	layer 1	1.000000	1	476	0	0.000000	1
C57BL6J-1.031	326 OPC NN	layer 1	5.000000	1	500	316	0.632000	0.369261
C57BL6J-1.031	326 OPC NN	layer 2/3	2.000000	1	500	19	0.038000	0.962076
C57BL6J-1.031	326 OPC NN	layer 5	1.000000	1	493	0	0.000000	1
C57BL6J-1.031	327 Oligo NN	layer 1	4.000000	1	500	244	0.488000	0.512974
C57BL6J-1.031	327 Oligo NN	layer 2/3	2.000000	1	499	28	0.056112	0.944
C57BL6J-1.031	327 Oligo NN	layer 5	1.000000	1	491	0	0.000000	1
C57BL6J-1.031	328 OEC NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-1.031	329 ABC NN	layer 1	2.000000	1	500	44	0.088000	0.912176
C57BL6J-1.031	330 VLMC NN	layer 1	3.000000	1	500	23	0.046000	0.954092
C57BL6J-1.031	330 VLMC NN	layer 2/3	1.000000	1	489	0	0.000000	1
C57BL6J-1.031	330 VLMC NN	layer 5	1.000000	1	432	0	0.000000	1
C57BL6J-1.031	331 Peri NN	layer 1	4.000000	1	500	270	0.540000	0.461078
C57BL6J-1.031	331 Peri NN	layer 2/3	2.000000	1	500	11	0.022000	0.978044
C57BL6J-1.031	331 Peri NN	layer 5	1.000000	1	488	0	0.000000	1
C57BL6J-1.031	332 SMC NN	layer 1	3.000000	1	500	93	0.186000	0.814371
C57BL6J-1.031	332 SMC NN	layer 2/3	2.000000	1	495	128	0.258586	0.741935
C57BL6J-1.031	332 SMC NN	layer 5	1.000000	1	366	0	0.000000	1
C57BL6J-1.031	333 Endo NN	layer 1	4.000000	1	500	53	0.106000	0.894212
C57BL6J-1.031	333 Endo NN	layer 2/3	3.000000	1	500	45	0.090000	0.91018
C57BL6J-1.031	333 Endo NN	layer 5	2.000000	1	498	238	0.477912	0.523046
C57BL6J-1.031	334 Microglia NN	layer 1	4.000000	1	500	150	0.300000	0.700599
C57BL6J-1.031	334 Microglia NN	layer 2/3	5.000000	1	500	378	0.756000	0.245509
C57BL6J-1.031	334 Microglia NN	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-1.031	335 BAM NN	layer 1	3.000000	1	499	143	0.286573	0.714
C57BL6J-1.031	335 BAM NN	layer 2/3	2.000000	1	490	135	0.275510	0.725051
C57BL6J-1.031	335 BAM NN	layer 5	1.000000	1	326	0	0.000000	1
C57BL6J-1.031	337 DC NN	layer 1	1.000000	1	475	0	0.000000	1
C57BL6J-1.031	338 Lymphoid NN	layer 1	1.000000	1	482	0	0.000000	1
C57BL6J-1.031	338 Lymphoid NN	layer 2/3	1.000000	1	404	0	0.000000	1
C57BL6J-1.031	338 Lymphoid NN	layer 5	1.000000	1	406	0	0.000000	1
C57BL6J-1.032	004 L6 IT CTX Glut	layer 5	1.000000	1	476	0	0.000000	1
C57BL6J-1.032	005 L5 IT CTX Glut	layer 5	1.000000	1	440	0	0.000000	1
C57BL6J-1.032	006 L4/5 IT CTX Glut	layer 1	1.000000	1	481	0	0.000000	1
C57BL6J-1.032	006 L4/5 IT CTX Glut	layer 2/3	3.000000	1	500	21	0.042000	0.958084
C57BL6J-1.032	006 L4/5 IT CTX Glut	layer 5	2.000000	1	499	100	0.200401	0.8
C57BL6J-1.032	007 L2/3 IT CTX Glut	layer 1	2.000000	1	500	1	0.002000	0.998004
C57BL6J-1.032	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-1.032	007 L2/3 IT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-1.032	022 L5 ET CTX Glut	layer 5	1.000000	1	497	0	0.000000	1
C57BL6J-1.032	032 L5 NP CTX Glut	layer 5	1.000000	1	498	0	0.000000	1
