slide,layer,a_layer,b_layer,a_class,b_class,a_glutotal,a_gabatotal,b_glutotal,b_gabatotal,a_region,b_region,a_ei,b_ei,a_merge_region,b_merge_region,a_cell_Neuron_type,b_cell_Neuron_type,a_enrich_class_cell_ids_num,b_enrich_class_cell_ids_num,a_cell_id_n,b_cell_id_n,overlap_a_in_b,overlap_b_in_a,a_source_file,b_source_file
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,035 OB Eomes Ms4a15 Glut,77,233,55,158,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.34810126582278483,regions_1,regions_2,Glut,Glut,74,52,464,368,0.0,0.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,039 OB Meis2 Thsd7b Gaba,77,233,73,247,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.33047210300429186,0.29554655870445345,regions_1,regions_1,Glut,GABA,74,90,464,616,0.5064655172413793,0.3814935064935065,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_039 OB Meis2 Thsd7b Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,039 OB Meis2 Thsd7b Gaba,77,233,25,72,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1",0.33047210300429186,0.3472222222222222,regions_1,regions_2,Glut,GABA,74,21,464,125,0.26939655172413796,1.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_039 OB Meis2 Thsd7b Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,040 OB Trdn Gaba,77,233,80,245,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.32653061224489793,regions_1,regions_1,Glut,GABA,74,5,464,526,1.0,0.8821292775665399,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_040 OB Trdn Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,041 OB-in Frmd7 Gaba,77,233,130,388,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.33505154639175255,regions_1,regions_1,Glut,GABA,74,113,464,846,0.9655172413793104,0.5295508274231678,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_041 OB-in Frmd7 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,042 OB-out Frmd7 Gaba,77,233,78,245,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.33047210300429186,0.3183673469387755,regions_1,regions_1,Glut,GABA,74,86,464,522,1.0,0.8888888888888888,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_042 OB-out Frmd7 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,043 OB-mi Frmd7 Gaba,77,233,78,241,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.33047210300429186,0.3236514522821577,regions_1,regions_1,Glut,GABA,74,11,464,513,1.0,0.9044834307992202,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_043 OB-mi Frmd7 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,044 OB Dopa-Gaba,77,233,90,269,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.3345724907063197,regions_1,regions_1,Glut,NonNeuron,74,35,464,555,1.0,0.836036036036036,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,045 OB-STR-CTX Inh IMN,77,233,15,82,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.33047210300429186,0.18292682926829268,regions_1,regions_1,Glut,NonNeuron,74,2,464,123,0.0,0.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_045 OB-STR-CTX Inh IMN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,049 Lamp5 Gaba,77,233,19,30,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.33047210300429186,0.6333333333333333,regions_1,regions_1,Glut,GABA,74,2,464,106,0.0,0.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,117 LHA Barhl2 Glut,77,233,13,43,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Frontal pole, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.3023255813953488,regions_1,regions_1,Glut,Glut,74,1,464,83,0.11637931034482758,0.6506024096385542,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_117 LHA Barhl2 Glut_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,319 Astro-TE NN,77,233,56,146,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.3835616438356164,regions_1,regions_1,Glut,NonNeuron,74,31,464,462,0.08405172413793104,0.08441558441558442,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_319 Astro-TE NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,320 Astro-OLF NN,77,233,58,181,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1",0.33047210300429186,0.32044198895027626,regions_1,regions_1,Glut,NonNeuron,74,38,464,473,0.1896551724137931,0.18604651162790697,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,320 Astro-OLF NN,77,233,19,42,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.33047210300429186,0.4523809523809524,regions_1,regions_2,Glut,NonNeuron,74,11,464,91,0.1961206896551724,1.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,326 OPC NN,77,233,54,99,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.5454545454545454,regions_1,regions_1,Glut,NonNeuron,74,15,464,343,0.00646551724137931,0.008746355685131196,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,326 OPC NN,77,233,1,0,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Orbital area, medial part, layer 1",0.33047210300429186,,regions_1,regions_2,Glut,NonNeuron,74,1,464,3,0.00646551724137931,1.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,327 Oligo NN,77,233,0,1,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Orbital area, medial part, layer 1",0.33047210300429186,0.0,regions_1,regions_1,Glut,NonNeuron,74,1,464,2,0.004310344827586207,1.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,327 Oligo NN,77,233,26,89,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.33047210300429186,0.29213483146067415,regions_1,regions_2,Glut,NonNeuron,74,6,464,151,0.0,0.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,328 OEC NN,77,233,82,257,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",0.33047210300429186,0.31906614785992216,regions_1,regions_1,Glut,NonNeuron,74,71,464,650,0.5625,0.4015384615384615,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,330 VLMC NN,77,233,66,196,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.33047210300429186,0.336734693877551,regions_1,regions_1,Glut,NonNeuron,74,33,464,548,0.40948275862068967,0.3467153284671533,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,332 SMC NN,77,233,54,164,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.32926829268292684,regions_1,regions_1,Glut,NonNeuron,74,7,464,489,0.21767241379310345,0.2065439672801636,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_332 SMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,333 Endo NN,77,233,28,70,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.33047210300429186,0.4,regions_1,regions_1,Glut,NonNeuron,74,35,464,287,0.0,0.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,333 Endo NN,77,233,50,136,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.33047210300429186,0.36764705882352944,regions_1,regions_2,Glut,NonNeuron,74,34,464,280,0.603448275862069,1.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,334 Microglia NN,77,233,29,47,"Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.33047210300429186,0.6170212765957447,regions_1,regions_1,Glut,NonNeuron,74,7,464,143,0.0,0.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_334 Microglia NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,039 OB Meis2 Thsd7b Gaba,55,158,73,247,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.34810126582278483,0.29554655870445345,regions_2,regions_1,Glut,GABA,52,90,368,616,0.7391304347826086,0.44155844155844154,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_039 OB Meis2 Thsd7b Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,039 OB Meis2 Thsd7b Gaba,55,158,25,72,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1",0.34810126582278483,0.3472222222222222,regions_2,regions_2,Glut,GABA,52,21,368,125,0.0,0.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_039 OB Meis2 Thsd7b Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,040 OB Trdn Gaba,55,158,80,245,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1",0.34810126582278483,0.32653061224489793,regions_2,regions_1,Glut,GABA,52,5,368,526,0.05434782608695652,0.03802281368821293,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_040 OB Trdn Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,041 OB-in Frmd7 Gaba,55,158,130,388,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.34810126582278483,0.33505154639175255,regions_2,regions_1,Glut,GABA,52,113,368,846,0.9619565217391305,0.41843971631205673,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_041 OB-in Frmd7 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,042 OB-out Frmd7 Gaba,55,158,78,245,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.34810126582278483,0.3183673469387755,regions_2,regions_1,Glut,GABA,52,86,368,522,0.04076086956521739,0.028735632183908046,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_042 OB-out Frmd7 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,043 OB-mi Frmd7 Gaba,55,158,78,241,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.34810126582278483,0.3236514522821577,regions_2,regions_1,Glut,GABA,52,11,368,513,0.024456521739130436,0.017543859649122806,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_043 OB-mi Frmd7 Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,044 OB Dopa-Gaba,55,158,90,269,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1",0.34810126582278483,0.3345724907063197,regions_2,regions_1,Glut,NonNeuron,52,35,368,555,0.1956521739130435,0.12972972972972974,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_044 OB Dopa-Gaba_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,045 OB-STR-CTX Inh IMN,55,158,15,82,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.34810126582278483,0.18292682926829268,regions_2,regions_1,Glut,NonNeuron,52,2,368,123,0.3342391304347826,1.0,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_045 OB-STR-CTX Inh IMN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,035 OB Eomes Ms4a15 Glut,049 Lamp5 Gaba,55,158,19,30,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.34810126582278483,0.6333333333333333,regions_2,regions_1,Glut,GABA,52,2,368,106,0.2798913043478261,0.9716981132075472,C57BL6J-1.025_035 OB Eomes Ms4a15 Glut_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_049 Lamp5 Gaba_layer 1_merged_regions_table_cell_id.txt
